value,type,time,trial_reference_time,reward,prob_A,prob_L,reward_A,reward_L,rt,id,trial
L,keyboard,132761,132753.255,100,0.405492174741729,0.594507825258271,FALSE,TRUE,7.74500000037369,5efe3d77272abb138eb0fc7f,29
L,keyboard,135322,134802.680000001,100,0.380816998532656,0.619183001467344,FALSE,TRUE,519.319999999309,5efe3d77272abb138eb0fc7f,30
L,keyboard,137788,137319.715000001,0,0.367207082939705,0.632792917060296,TRUE,FALSE,468.284999998548,5efe3d77272abb138eb0fc7f,31
A,keyboard,140019,139803.325000001,0,0.371271712654233,0.628728287345767,FALSE,TRUE,215.674999999232,5efe3d77272abb138eb0fc7f,32
A,keyboard,142529,142052.930000002,0,0.393265197092102,0.606734802907898,FALSE,FALSE,476.069999998348,5efe3d77272abb138eb0fc7f,33
A,keyboard,144597,144535.810000001,0,0.427241382421531,0.572758617578469,FALSE,TRUE,61.18999999878,5efe3d77272abb138eb0fc7f,34
L,keyboard,147054,146603.745,0,0.463102885963116,0.536897114036884,FALSE,FALSE,450.254999999655,5efe3d77272abb138eb0fc7f,35
A,keyboard,149521,149087.370000001,100,0.489917402130864,0.510082597869136,TRUE,FALSE,433.629999998899,5efe3d77272abb138eb0fc7f,36
A,keyboard,151823,151537.895000001,0,0.499507414763229,0.500492585236772,FALSE,TRUE,285.104999998701,5efe3d77272abb138eb0fc7f,37
L,keyboard,153914,153837.14,0,0.489238905165592,0.510761094834408,FALSE,FALSE,76.8600000003644,5efe3d77272abb138eb0fc7f,38
L,keyboard,156411,155954.230000003,0,0.463162192840554,0.536837807159446,FALSE,FALSE,456.769999996992,5efe3d77272abb138eb0fc7f,39
L,keyboard,158849,158404.575000001,100,0.431129970760669,0.568870029239331,FALSE,TRUE,444.424999999523,5efe3d77272abb138eb0fc7f,40
L,keyboard,161070,160855.030000002,100,0.406100908679683,0.593899091320317,FALSE,TRUE,214.969999997556,5efe3d77272abb138eb0fc7f,41
L,keyboard,163576,163088.210000002,100,0.400367055345227,0.599632944654773,FALSE,TRUE,487.789999998291,5efe3d77272abb138eb0fc7f,42
L,keyboard,166925,165588.370000001,0,0.421769174734138,0.578230825265863,FALSE,FALSE,1336.6299999987,5efe3d77272abb138eb0fc7f,43
A,keyboard,169629,168955.065000002,0,0.470992208812329,0.529007791187671,FALSE,FALSE,673.934999998077,5efe3d77272abb138eb0fc7f,44
A,keyboard,172321,171638.770000001,0,0.54075250219438,0.45924749780562,FALSE,TRUE,682.229999998614,5efe3d77272abb138eb0fc7f,45
L,keyboard,174740,174322.060000002,0,0.617174959907225,0.382825040092775,FALSE,FALSE,417.939999997761,5efe3d77272abb138eb0fc7f,46
L,keyboard,177248,176771.350000003,0,0.683053323502112,0.316946676497888,FALSE,FALSE,476.649999997288,5efe3d77272abb138eb0fc7f,47
L,keyboard,179581,179256.700000002,100,0.722158120748939,0.277841879251061,FALSE,TRUE,324.299999998271,5efe3d77272abb138eb0fc7f,48
L,keyboard,182212,181605.965000002,100,0.723452257925384,0.276547742074616,FALSE,TRUE,606.03499999753,5efe3d77272abb138eb0fc7f,49
L,keyboard,185002,184223.065000002,100,0.684079992737727,0.315920007262273,FALSE,TRUE,778.934999998048,5efe3d77272abb138eb0fc7f,50
A,keyboard,187473,187022.145000003,100,0.610311872032197,0.389688127967803,TRUE,FALSE,450.854999997362,5efe3d77272abb138eb0fc7f,51
A,keyboard,190449,189506.840000002,0,0.516170798282367,0.483829201717633,FALSE,FALSE,942.15999999817,5efe3d77272abb138eb0fc7f,52
L,keyboard,192904,192472.34,0,0.420084720605145,0.579915279394855,FALSE,FALSE,431.659999999742,5efe3d77272abb138eb0fc7f,53
A,keyboard,195590,194907.4,100,0.340439754750203,0.659560245249797,TRUE,TRUE,682.599999999948,5efe3d77272abb138eb0fc7f,54
A,keyboard,198099,197639.320000002,0,0.291199184963792,0.708800815036208,FALSE,TRUE,459.679999997956,5efe3d77272abb138eb0fc7f,55
L,keyboard,200199,200124.58,100,0.278729277407049,0.721270722592951,FALSE,TRUE,74.4200000003039,5efe3d77272abb138eb0fc7f,56
L,keyboard,202368,202240.895000003,100,0.300639696538586,0.699360303461414,FALSE,TRUE,127.104999997362,5efe3d77272abb138eb0fc7f,57
L,keyboard,204462,204390.825000002,100,0.346896996763806,0.653103003236194,FALSE,TRUE,71.1749999977765,5efe3d77272abb138eb0fc7f,58
L,keyboard,207202,206490.000000002,100,0.402855770423443,0.597144229576557,FALSE,TRUE,711.999999998399,5efe3d77272abb138eb0fc7f,59
A,keyboard,209958,209223.865,0,0.453342291212642,0.546657708787358,FALSE,TRUE,734.135000000068,5efe3d77272abb138eb0fc7f,60
L,keyboard,213123,211991.375000001,100,0.486659008364246,0.513340991635754,FALSE,TRUE,1131.62499999857,5efe3d77272abb138eb0fc7f,61
L,keyboard,215463,215157.240000001,0,0.497426111880334,0.502573888119667,TRUE,FALSE,305.759999999544,5efe3d77272abb138eb0fc7f,62
A,keyboard,217796,217491.905000003,0,0.487522244372494,0.512477755627506,FALSE,TRUE,304.094999997411,5efe3d77272abb138eb0fc7f,63
A,keyboard,220022,219825.945000001,100,0.464931386768407,0.535068613231594,TRUE,TRUE,196.054999999498,5efe3d77272abb138eb0fc7f,64
A,keyboard,222226,222025.665000001,100,0.44089341021993,0.55910658978007,TRUE,FALSE,200.334999998973,5efe3d77272abb138eb0fc7f,65
A,keyboard,224263,224258.595000003,100,0.426226480814089,0.573773519185911,TRUE,TRUE,4.40499999703025,5efe3d77272abb138eb0fc7f,66
A,keyboard,226804,226291.310000001,100,0.42790957341025,0.57209042658975,TRUE,TRUE,512.689999999479,5efe3d77272abb138eb0fc7f,67
A,keyboard,229090,228808.585000003,100,0.446922788196302,0.553077211803698,TRUE,TRUE,281.414999997505,5efe3d77272abb138eb0fc7f,68
L,keyboard,231754,231125.965000003,0,0.477969366656,0.522030633344,TRUE,FALSE,628.034999997093,5efe3d77272abb138eb0fc7f,69
A,keyboard,234436,233775.985,100,0.511153188170279,0.488846811829721,TRUE,FALSE,660.014999999781,5efe3d77272abb138eb0fc7f,70
L,keyboard,238426,236442.300000002,0,0.535115416952753,0.464884583047247,TRUE,FALSE,1983.69999999757,5efe3d77272abb138eb0fc7f,71
L,keyboard,240842,240425.625,0,0.54070568452127,0.45929431547873,TRUE,FALSE,416.375000000146,5efe3d77272abb138eb0fc7f,72
A,keyboard,243003,242876.395000003,100,0.524098628926376,0.475901371073625,TRUE,TRUE,126.604999997042,5efe3d77272abb138eb0fc7f,73
A,keyboard,245496,245025.960000003,0,0.488413474045353,0.511586525954647,FALSE,TRUE,470.039999997331,5efe3d77272abb138eb0fc7f,74
L,keyboard,247903,247525.685000001,100,0.443312629505419,0.556687370494581,FALSE,TRUE,377.314999999479,5efe3d77272abb138eb0fc7f,75
L,keyboard,250311,249910.600000003,100,0.40262836676778,0.597371633232221,TRUE,TRUE,400.399999997113,5efe3d77272abb138eb0fc7f,76
L,keyboard,252780,252327.63,100,0.38063366469,0.61936633531,FALSE,TRUE,452.370000000228,5efe3d77272abb138eb0fc7f,77
L,keyboard,254927,254810.595000003,100,0.387974278024927,0.612025721975074,FALSE,TRUE,116.40499999735,5efe3d77272abb138eb0fc7f,78
L,keyboard,257115,256943.42,0,0.428399522342407,0.571600477657593,FALSE,FALSE,171.580000000395,5efe3d77272abb138eb0fc7f,79
A,keyboard,259970,259128.445000002,0,0.497232545944025,0.502767454055975,FALSE,FALSE,841.554999997898,5efe3d77272abb138eb0fc7f,80
A,keyboard,262556,261993.825000001,100,0.58205870259861,0.41794129740139,TRUE,FALSE,562.174999998621,5efe3d77272abb138eb0fc7f,81
A,keyboard,264739,264578.63,100,0.665509104481065,0.334490895518935,TRUE,TRUE,160.369999999995,5efe3d77272abb138eb0fc7f,82
A,keyboard,266870,266744.09,0,0.729441112356154,0.270558887643846,FALSE,FALSE,125.909999999858,5efe3d77272abb138eb0fc7f,83
L,keyboard,269032,268861.105,100,0.759427644798671,0.240572355201329,TRUE,TRUE,170.895000000019,5efe3d77272abb138eb0fc7f,84
L,keyboard,271514,271028.100000003,100,0.748371409922998,0.251628590077002,TRUE,TRUE,485.899999996822,5efe3d77272abb138eb0fc7f,85
L,keyboard,274004,273529.225000002,0,0.698286279004206,0.301713720995794,TRUE,FALSE,474.774999997928,5efe3d77272abb138eb0fc7f,86
A,keyboard,276351,276044.8,100,0.619775102506939,0.380224897493061,TRUE,TRUE,306.200000000303,5efe3d77272abb138eb0fc7f,87
A,keyboard,278707,278344.940000003,100,0.529348388515936,0.470651611484064,TRUE,FALSE,362.05999999732,5efe3d77272abb138eb0fc7f,88
A,keyboard,281083,280711.765,0,0.445303196589239,0.554696803410761,FALSE,TRUE,371.234999999986,5efe3d77272abb138eb0fc7f,89
L,keyboard,283270,283112.240000002,0,0.383259312000408,0.616740687999592,FALSE,FALSE,157.759999997797,5efe3d77272abb138eb0fc7f,90
L,keyboard,285725,285279.355000002,100,0.352527783402854,0.647472216597146,FALSE,TRUE,445.644999997574,5efe3d77272abb138eb0fc7f,91
L,keyboard,288187,287729.305000001,100,0.354245538880952,0.645754461119048,FALSE,TRUE,457.69499999925,5efe3d77272abb138eb0fc7f,92
L,keyboard,290854,290196.650000002,0,0.381717373816174,0.618282626183826,FALSE,FALSE,657.349999998347,5efe3d77272abb138eb0fc7f,93
A,keyboard,293835,292880.255,0,0.422800324390668,0.577199675609332,FALSE,TRUE,954.744999999995,5efe3d77272abb138eb0fc7f,94
A,keyboard,296228,295863.650000003,0,0.463613144624227,0.536386855375773,FALSE,TRUE,364.349999997066,5efe3d77272abb138eb0fc7f,95
L,keyboard,298380,298263.050000001,100,0.49250715460557,0.50749284539443,FALSE,TRUE,116.949999998615,5efe3d77272abb138eb0fc7f,96
L,keyboard,300588,300414.205000001,0,0.503187941372323,0.496812058627678,FALSE,FALSE,173.794999999052,5efe3d77272abb138eb0fc7f,97
A,keyboard,303260,302597.810000003,100,0.496140232621136,0.503859767378864,TRUE,TRUE,662.189999997034,5efe3d77272abb138eb0fc7f,98
A,keyboard,305682,305280.115000001,0,0.478004419151082,0.521995580848918,FALSE,FALSE,401.884999998612,5efe3d77272abb138eb0fc7f,99
L,keyboard,308078,307698.110000001,0,0.459141717523626,0.540858282476374,TRUE,FALSE,379.88999999885,5efe3d77272abb138eb0fc7f,100
L,keyboard,310312,310114.735000003,100,0.450139819469363,0.549860180530637,FALSE,TRUE,197.264999997162,5efe3d77272abb138eb0fc7f,101
L,keyboard,312781,312298.54,0,0.458307473686702,0.541692526313298,FALSE,FALSE,482.460000000196,5efe3d77272abb138eb0fc7f,102
L,keyboard,315057,314831.390000003,0,0.485202031873844,0.514797968126156,FALSE,FALSE,225.609999996959,5efe3d77272abb138eb0fc7f,103
L,keyboard,317430,317097.610000001,0,0.525930711650475,0.474069288349525,TRUE,FALSE,332.389999999316,5efe3d77272abb138eb0fc7f,104
L,keyboard,320050,319464.875000002,0,0.570450529061504,0.429549470938496,TRUE,FALSE,585.124999998487,5efe3d77272abb138eb0fc7f,105
L,keyboard,322490,322081.095000001,100,0.606509803227205,0.393490196772795,TRUE,TRUE,408.904999998631,5efe3d77272abb138eb0fc7f,106
L,keyboard,325065,324532.285000001,0,0.623390983629043,0.376609016370957,TRUE,FALSE,532.714999998862,5efe3d77272abb138eb0fc7f,107
A,keyboard,327138,327064.920000001,100,0.615367965819872,0.384632034180128,TRUE,FALSE,73.0799999992596,5efe3d77272abb138eb0fc7f,108
A,keyboard,329501,329149.34,100,0.583852523488822,0.416147476511178,TRUE,TRUE,351.660000000033,5efe3d77272abb138eb0fc7f,109
L,keyboard,332149,331516.230000001,100,0.53755904312189,0.46244095687811,TRUE,TRUE,632.769999998913,5efe3d77272abb138eb0fc7f,110
L,keyboard,334379,334150.170000001,100,0.490566928084402,0.509433071915598,FALSE,TRUE,228.829999999201,5efe3d77272abb138eb0fc7f,111
A,keyboard,336753,336416.755000002,0,0.458752841095144,0.541247158904856,FALSE,FALSE,336.244999998016,5efe3d77272abb138eb0fc7f,112
A,keyboard,339073,338783.625,100,0.45553443512926,0.54446556487074,TRUE,TRUE,289.375,5efe3d77272abb138eb0fc7f,113
L,keyboard,341576,341100.290000002,100,0.488080814408181,0.51191918559182,FALSE,TRUE,475.709999997867,5efe3d77272abb138eb0fc7f,114
A,keyboard,345226,343567.325,100,0.555040611239142,0.444959388760858,TRUE,TRUE,1658.67500000005,5efe3d77272abb138eb0fc7f,115
L,keyboard,347508,347251.28,100,0.646442300942855,0.353557699057145,FALSE,TRUE,256.719999999623,5efe3d77272abb138eb0fc7f,116
A,keyboard,350104,349533.525000003,100,0.745840448766398,0.254159551233602,TRUE,TRUE,570.474999997416,5efe3d77272abb138eb0fc7f,117
L,keyboard,352434,352117.970000003,0,0.834174935632247,0.165825064367753,TRUE,FALSE,316.029999997001,5efe3d77272abb138eb0fc7f,118
L,keyboard,355090,354467.965,0,0.894344561496545,0.105655438503455,TRUE,FALSE,622.035000000149,5efe3d77272abb138eb0fc7f,119
A,keyboard,357419,357118.165,100,0.915300097155922,0.0846999028440785,TRUE,FALSE,300.835000000137,5efe3d77272abb138eb0fc7f,120
A,keyboard,359649,359435.625000002,100,0.894589195005224,0.105410804994776,TRUE,FALSE,213.374999998137,5efe3d77272abb138eb0fc7f,121
A,keyboard,362014,361651.715,100,0.838701853472917,0.161298146527083,TRUE,FALSE,362.285000000033,5efe3d77272abb138eb0fc7f,122
A,keyboard,364368,364002.215,100,0.761156148781446,0.238843851218554,TRUE,TRUE,365.784999999567,5efe3d77272abb138eb0fc7f,123
L,keyboard,366829,366369.270000003,0,0.678867609787137,0.321132390212864,TRUE,FALSE,459.729999997129,5efe3d77272abb138eb0fc7f,124
A,keyboard,369243,368834.585000001,0,0.607796792070375,0.392203207929625,FALSE,TRUE,408.414999999455,5efe3d77272abb138eb0fc7f,125
L,keyboard,371272,371269.705000002,100,0.559045783406825,0.440954216593175,TRUE,TRUE,2.29499999759719,5efe3d77272abb138eb0fc7f,126
L,keyboard,373294,373269.545000003,0,0.536429377966439,0.463570622033561,TRUE,FALSE,24.4549999971641,5efe3d77272abb138eb0fc7f,127
A,keyboard,375908,375318.405000002,100,0.536123197114026,0.463876802885974,TRUE,FALSE,589.594999998226,5efe3d77272abb138eb0fc7f,128
A,keyboard,378352,377935.110000002,100,0.548408520859822,0.451591479140178,TRUE,TRUE,416.889999997802,5efe3d77272abb138eb0fc7f,129
A,keyboard,380601,380385.280000002,0,0.560954709802305,0.439045290197695,FALSE,TRUE,215.71999999776,5efe3d77272abb138eb0fc7f,130
L,keyboard,382833,382620.025,100,0.562665438593892,0.437334561406108,TRUE,TRUE,212.97499999986,5efe3d77272abb138eb0fc7f,131
A,keyboard,385102,384836.71,0,0.546978383197309,0.453021616802691,FALSE,TRUE,265.290000000387,5efe3d77272abb138eb0fc7f,132
L,keyboard,387450,387119.065000003,100,0.513685102601082,0.486314897398918,TRUE,TRUE,330.934999997378,5efe3d77272abb138eb0fc7f,133
L,keyboard,389586,389470.170000001,0,0.468776345770041,0.531223654229959,FALSE,FALSE,115.829999999492,5efe3d77272abb138eb0fc7f,134
A,keyboard,392452,391603.525000002,0,0.42239264124869,0.57760735875131,FALSE,FALSE,848.474999997765,5efe3d77272abb138eb0fc7f,135
L,keyboard,397363,394487.515000001,0,0.385507820943154,0.614492179056846,TRUE,FALSE,2875.48499999929,5efe3d77272abb138eb0fc7f,136
A,keyboard,399847,399387.940000001,100,0.366339143904726,0.633660856095274,TRUE,TRUE,459.059999999474,5efe3d77272abb138eb0fc7f,137
A,keyboard,402282,401870.215000003,0,0.367558431440359,0.632441568559641,FALSE,FALSE,411.784999997355,5efe3d77272abb138eb0fc7f,138
A,keyboard,404444,404271.455000002,100,0.385151077192737,0.614848922807263,TRUE,TRUE,172.544999998121,5efe3d77272abb138eb0fc7f,139
A,keyboard,406745,406438.610000001,0,0.409297870924064,0.590702129075936,FALSE,TRUE,306.389999998966,5efe3d77272abb138eb0fc7f,140
L,keyboard,409296,408787.525,100,0.427071263063779,0.572928736936221,FALSE,TRUE,508.475000000268,5efe3d77272abb138eb0fc7f,141
L,keyboard,412009,411338.470000002,0,0.426207839678708,0.573792160321292,FALSE,FALSE,670.529999997583,5efe3d77272abb138eb0fc7f,142
A,keyboard,414549,414055.72,0,0.398892873229218,0.601107126770783,FALSE,TRUE,493.279999999679,5efe3d77272abb138eb0fc7f,143
L,keyboard,417068,416538.46,100,0.344464757055416,0.655535242944584,FALSE,TRUE,529.54000000027,5efe3d77272abb138eb0fc7f,144
L,keyboard,419463,419104.640000001,100,0.270227688623783,0.729772311376217,FALSE,TRUE,358.359999998589,5efe3d77272abb138eb0fc7f,145
L,keyboard,422028,421488.990000002,100,0.190074430693261,0.809925569306739,FALSE,TRUE,539.00999999838,5efe3d77272abb138eb0fc7f,146
L,keyboard,424103,424055.02,100,0.121225965476618,0.878774034523382,FALSE,TRUE,47.9800000002142,5efe3d77272abb138eb0fc7f,147
L,keyboard,426286,426105.150000003,0,0.0799234868381494,0.920076513161851,FALSE,FALSE,180.84999999695,5efe3d77272abb138eb0fc7f,148
A,keyboard,428933,428289.115,0,0.0772127617446033,0.922787238255397,FALSE,TRUE,643.885000000417,5efe3d77272abb138eb0fc7f,149
L,keyboard,431508,430956.66,0,0.115955123115032,0.884044876884969,TRUE,FALSE,551.3400000002,5efe3d77272abb138eb0fc7f,150
A,keyboard,434177,433523.32,0,0.189882510045797,0.810117489954203,FALSE,TRUE,653.67999999976,5efe3d77272abb138eb0fc7f,151
L,keyboard,436631,436191.24,0,0.284971391512297,0.715028608487703,FALSE,FALSE,439.759999999893,5efe3d77272abb138eb0fc7f,152
L,keyboard,439111,438656.025,100,0.382790077833577,0.617209922166423,FALSE,TRUE,454.974999999744,5efe3d77272abb138eb0fc7f,153
L,keyboard,441547,441123.855000002,0,0.464945615445203,0.535054384554797,FALSE,FALSE,423.144999998389,5efe3d77272abb138eb0fc7f,154
L,keyboard,443894,443558.475000002,0,0.517464812021168,0.482535187978832,TRUE,FALSE,335.524999998394,5efe3d77272abb138eb0fc7f,155
L,keyboard,446327,445924.420000003,0,0.533968462158261,0.466031537841739,FALSE,FALSE,402.57999999699,5efe3d77272abb138eb0fc7f,156
L,keyboard,448769,448356.675000003,0,0.516830982058748,0.483169017941252,TRUE,FALSE,412.324999997276,5efe3d77272abb138eb0fc7f,157
L,keyboard,451248,450774.710000002,100,0.476066980707412,0.523933019292588,FALSE,TRUE,473.289999998524,5efe3d77272abb138eb0fc7f,158
L,keyboard,453728,453258.305000003,100,0.426300186222514,0.573699813777486,TRUE,TRUE,469.69499999698,5efe3d77272abb138eb0fc7f,159
L,keyboard,456164,455740.51,0,0.382679887995954,0.617320112004046,TRUE,FALSE,423.49000000034,5efe3d77272abb138eb0fc7f,160
A,keyboard,458553,458190.710000003,0,0.356876538951313,0.643123461048687,FALSE,TRUE,362.289999997418,5efe3d77272abb138eb0fc7f,161
A,keyboard,460920,460559.425000003,100,0.354240297255125,0.645759702744875,TRUE,FALSE,360.574999996927,5efe3d77272abb138eb0fc7f,162
A,keyboard,463574,462942.225000003,0,0.372860431498833,0.627139568501167,FALSE,TRUE,631.774999997462,5efe3d77272abb138eb0fc7f,163
A,keyboard,465815,465608.900000003,0,0.404718561632038,0.595281438367962,FALSE,FALSE,206.099999997066,5efe3d77272abb138eb0fc7f,164
L,keyboard,468070,467841.335000001,0,0.438538242812021,0.561461757187979,TRUE,FALSE,228.66499999899,5efe3d77272abb138eb0fc7f,165
A,keyboard,470466,470075.935000001,0,0.463462705032415,0.536537294967585,FALSE,FALSE,390.064999999246,5efe3d77272abb138eb0fc7f,166
L,keyboard,472493,472493.835000001,0,0.472472491638051,0.527527508361949,FALSE,FALSE,-0.8350000011269,5efe3d77272abb138eb0fc7f,167
A,keyboard,475284,474493.005,0,0.464545302531947,0.535454697468053,FALSE,TRUE,790.994999999763,5efe3d77272abb138eb0fc7f,168
A,keyboard,477791,477292.735000003,0,0.44493414475171,0.55506585524829,FALSE,FALSE,498.264999997278,5efe3d77272abb138eb0fc7f,169
A,keyboard,480211,479827.400000002,100,0.42349000853533,0.57650999146467,TRUE,TRUE,383.599999998056,5efe3d77272abb138eb0fc7f,170
L,keyboard,482695,482226.170000002,0,0.411525398494675,0.588474601505325,TRUE,FALSE,468.82999999827,5efe3d77272abb138eb0fc7f,171
A,keyboard,485092,484709.925000003,0,0.418143333991915,0.581856666008085,FALSE,FALSE,382.074999997159,5efe3d77272abb138eb0fc7f,172
L,keyboard,487536,487142.525000003,0,0.447120996776397,0.552879003223603,TRUE,FALSE,393.474999997066,5efe3d77272abb138eb0fc7f,173
L,keyboard,490026,489527.485000002,100,0.495290341835858,0.504709658164142,FALSE,TRUE,498.514999997686,5efe3d77272abb138eb0fc7f,174
L,keyboard,492519,492060.205000002,100,0.552939690147929,0.447060309852071,FALSE,TRUE,458.794999998412,5efe3d77272abb138eb0fc7f,175
L,keyboard,495023,494543.740000001,0,0.60618724703988,0.393812752960121,FALSE,FALSE,479.25999999902,5efe3d77272abb138eb0fc7f,176
A,keyboard,497453,497060.010000001,0,0.640710452071743,0.359289547928257,FALSE,FALSE,392.989999998943,5efe3d77272abb138eb0fc7f,177
L,keyboard,499858,499461.340000002,100,0.645814106213242,0.354185893786758,TRUE,TRUE,396.659999998345,5efe3d77272abb138eb0fc7f,178
L,keyboard,502084,501895.280000001,0,0.617699782056042,0.382300217943958,TRUE,FALSE,188.71999999939,5efe3d77272abb138eb0fc7f,179
A,keyboard,504387,504111.280000001,0,0.560995745721016,0.439004254278984,FALSE,FALSE,275.719999999041,5efe3d77272abb138eb0fc7f,180
L,keyboard,506765,506394.780000002,100,0.488068775867795,0.511931224132205,TRUE,TRUE,370.219999997644,5efe3d77272abb138eb0fc7f,181
L,keyboard,509429,508794.620000001,100,0.416240799667394,0.583759200332606,TRUE,TRUE,634.379999999423,5efe3d77272abb138eb0fc7f,182
L,keyboard,512055,511444.665000003,100,0.363608587950661,0.636391412049339,FALSE,TRUE,610.334999997285,5efe3d77272abb138eb0fc7f,183
L,keyboard,514538,514061.625000002,0,0.344554627009757,0.655445372990243,TRUE,FALSE,476.374999997905,5efe3d77272abb138eb0fc7f,184
A,keyboard,517206,516577.955000001,100,0.366133062865195,0.633866937134805,TRUE,TRUE,628.044999999344,5efe3d77272abb138eb0fc7f,185
A,keyboard,519859,519244.870000002,0,0.426288497921776,0.573711502078224,FALSE,FALSE,614.129999997735,5efe3d77272abb138eb0fc7f,186
L,keyboard,522428,521862.640000003,0,0.514378338825107,0.485621661174893,FALSE,FALSE,565.359999996959,5efe3d77272abb138eb0fc7f,187
L,keyboard,524940,524495.330000002,0,0.613854274878112,0.386145725121888,TRUE,FALSE,444.669999998412,5efe3d77272abb138eb0fc7f,188
A,keyboard,527373,526929.275000002,0,0.706383533377469,0.293616466622531,FALSE,FALSE,443.724999997765,5efe3d77272abb138eb0fc7f,189
L,keyboard,529779,529379.02,0,0.776312846314855,0.223687153685145,TRUE,FALSE,399.979999999749,5efe3d77272abb138eb0fc7f,190
A,keyboard,531936,531813.610000001,100,0.814300044853683,0.185699955146317,TRUE,FALSE,122.389999998966,5efe3d77272abb138eb0fc7f,191
A,keyboard,534274,533979.235000003,100,0.819179566095114,0.180820433904886,TRUE,TRUE,294.764999997453,5efe3d77272abb138eb0fc7f,192
A,keyboard,536739,536279.395000002,100,0.797620578220473,0.202379421779527,TRUE,FALSE,459.604999998584,5efe3d77272abb138eb0fc7f,193
A,keyboard,539024,538780.790000001,100,0.761742709741588,0.238257290258412,TRUE,TRUE,243.209999999264,5efe3d77272abb138eb0fc7f,194
A,keyboard,541584,541047.165,100,0.725406664557612,0.274593335442389,TRUE,FALSE,536.835000000079,5efe3d77272abb138eb0fc7f,195
A,keyboard,544001,543597.880000001,100,0.700243454793945,0.299756545206055,TRUE,FALSE,403.119999998831,5efe3d77272abb138eb0fc7f,196
A,keyboard,546507,546031.1,100,0.692532769648949,0.307467230351052,TRUE,FALSE,475.899999999907,5efe3d77272abb138eb0fc7f,197
A,keyboard,549463,548547.630000001,0,0.701778159791776,0.298221840208224,FALSE,FALSE,915.369999999064,5efe3d77272abb138eb0fc7f,198
L,keyboard,551834,551464.770000002,100,0.721330561178931,0.278669438821069,TRUE,TRUE,369.229999997653,5efe3d77272abb138eb0fc7f,199
L,keyboard,554547,553865.245000001,100,0.740823166623614,0.259176833376386,TRUE,TRUE,681.75499999919,5efe3d77272abb138eb0fc7f,200
A,mouse,79660,74489.6799999988,100,0.749665798452642,0.250334201547359,TRUE,TRUE,5170.32000000123,5f2de85a6a3798144d095ae8,1
L,mouse,82871,81695.56500006,0,0.740550336518633,0.259449663481367,TRUE,FALSE,1175.43499993999,5f2de85a6a3798144d095ae8,2
L,mouse,85578,84930.960000027,0,0.711923169687433,0.288076830312567,TRUE,FALSE,647.039999973029,5f2de85a6a3798144d095ae8,3
A,mouse,90563,87569.1200000001,100,0.668683918154119,0.331316081845881,TRUE,FALSE,2993.87999999989,5f2de85a6a3798144d095ae8,4
L,mouse,94293,92587.4600000679,0,0.620885473953537,0.379114526046463,FALSE,FALSE,1705.53999993205,5f2de85a6a3798144d095ae8,5
A,mouse,96757,96303.3850000939,100,0.580792457207485,0.419207542792515,TRUE,TRUE,453.61499990616,5f2de85a6a3798144d095ae8,6
A,mouse,98916,98858.5800000001,100,0.559138337773625,0.440861662226375,TRUE,FALSE,57.4199999999255,5f2de85a6a3798144d095ae8,7
A,mouse,102070,100901.275000069,100,0.561668056708911,0.438331943291089,TRUE,FALSE,1168.72499993071,5f2de85a6a3798144d095ae8,8
A,mouse,104074,104056.480000028,0,0.58699151986522,0.41300848013478,FALSE,FALSE,17.5199999716133,5f2de85a6a3798144d095ae8,9
L,mouse,106538,106087.285000016,0,0.626418777669515,0.373581222330486,FALSE,FALSE,450.714999984019,5f2de85a6a3798144d095ae8,10
L,mouse,108657,108516.090000048,0,0.665897524600039,0.334102475399961,FALSE,FALSE,140.90999995172,5f2de85a6a3798144d095ae8,11
A,mouse,111139,110676.330000046,100,0.689580749769398,0.310419250230602,TRUE,TRUE,462.669999954291,5f2de85a6a3798144d095ae8,12
A,mouse,113224,113148.314999999,0,0.684082888999413,0.315917111000587,FALSE,FALSE,75.6850000014529,5f2de85a6a3798144d095ae8,13
A,mouse,129376,115181.615000009,0,0.642269237191373,0.357730762808627,FALSE,TRUE,14194.3849999914,5f2de85a6a3798144d095ae8,14
L,mouse,131658,131384.575000033,100,0.565527735728905,0.434472264271095,FALSE,TRUE,273.424999967217,5f2de85a6a3798144d095ae8,15
L,mouse,133751,133622.109999997,0,0.463868513210639,0.536131486789361,FALSE,FALSE,128.89000000339,5f2de85a6a3798144d095ae8,16
A,mouse,136439,135766.954999999,0,0.353777486185298,0.646222513814702,FALSE,TRUE,672.045000000857,5f2de85a6a3798144d095ae8,17
A,mouse,138855,138443.105000071,0,0.254356973639503,0.745643026360497,FALSE,TRUE,411.894999928772,5f2de85a6a3798144d095ae8,18
L,keyboard,142084,140899.535000091,100,0.182751927095744,0.817248072904256,TRUE,TRUE,1184.46499990858,5f2de85a6a3798144d095ae8,19
L,keyboard,144211,144112.850000034,100,0.150056706138469,0.849943293861531,TRUE,TRUE,98.1499999659136,5f2de85a6a3798144d095ae8,20
L,keyboard,147352,146206.030000001,100,0.158769989547348,0.841230010452652,FALSE,TRUE,1145.96999999881,5f2de85a6a3798144d095ae8,21
L,keyboard,149747,149384.375000023,0,0.202449128013899,0.797550871986101,FALSE,FALSE,362.624999976717,5f2de85a6a3798144d095ae8,22
A,keyboard,152352,151779.900000081,0,0.267624225515782,0.732375774484218,FALSE,TRUE,572.099999918603,5f2de85a6a3798144d095ae8,23
